INFO:root:Train accuracy: 0.95, loss: 1.509806
INFO:root:Test accuracy: 0.98, loss: 1.480684
INFO:root:Train accuracy: 0.95, loss: 1.509741
INFO:root:Test accuracy: 0.98, loss: 1.479978
INFO:root:Train accuracy: 0.95, loss: 1.510255
INFO:root:Test accuracy: 0.98, loss: 1.479668
INFO:root:Train accuracy: 0.95, loss: 1.509838
INFO:root:Test accuracy: 0.98, loss: 1.479028
INFO:root:Train accuracy: 0.95, loss: 1.509212
INFO:root:Test accuracy: 0.98, loss: 1.478955
INFO:root:Train accuracy: 0.95, loss: 1.509393
INFO:root:Test accuracy: 0.98, loss: 1.478402
INFO:root:Train accuracy: 0.96, loss: 1.507268
INFO:root:Test accuracy: 0.98, loss: 1.478804
INFO:root:Train accuracy: 0.96, loss: 1.507038
INFO:root:Test accuracy: 0.98, loss: 1.478603
INFO:root:Train accuracy: 0.95, loss: 1.508368
INFO:root:Test accuracy: 0.98, loss: 1.478734
INFO:root:Train accuracy: 0.95, loss: 1.508630
INFO:root:Test accuracy: 0.98, loss: 1.479127
INFO:root:Train accuracy: 0.96, loss: 1.506372
INFO:root:Test accuracy: 0.98, loss: 1.478678
INFO:root:Train accuracy: 0.95, loss: 1.507469
INFO:root:Test accuracy: 0.98, loss: 1.477453
INFO:root:Train accuracy: 0.96, loss: 1.506867
INFO:root:Test accuracy: 0.98, loss: 1.478567
INFO:root:Train accuracy: 0.96, loss: 1.507122
INFO:root:Test accuracy: 0.98, loss: 1.478550
INFO:root:Train accuracy: 0.96, loss: 1.506358
INFO:root:Test accuracy: 0.98, loss: 1.477972
INFO:root:Train accuracy: 0.96, loss: 1.505880
INFO:root:Test accuracy: 0.98, loss: 1.477929
INFO:root:Train accuracy: 0.96, loss: 1.506213
INFO:root:Test accuracy: 0.98, loss: 1.477475
INFO:root:Train accuracy: 0.96, loss: 1.506024
INFO:root:Test accuracy: 0.98, loss: 1.478138
INFO:root:Train accuracy: 0.96, loss: 1.505502
INFO:root:Test accuracy: 0.98, loss: 1.478077
INFO:root:Train accuracy: 0.96, loss: 1.504512
INFO:root:Test accuracy: 0.98, loss: 1.477717
INFO:root:Train accuracy: 0.96, loss: 1.504097
INFO:root:Test accuracy: 0.98, loss: 1.477347
INFO:root:Train accuracy: 0.96, loss: 1.505752
INFO:root:Test accuracy: 0.98, loss: 1.477026
INFO:root:Train accuracy: 0.96, loss: 1.504847
INFO:root:Test accuracy: 0.98, loss: 1.477660
INFO:root:Train accuracy: 0.96, loss: 1.502904
INFO:root:Test accuracy: 0.98, loss: 1.476746
INFO:root:Train accuracy: 0.96, loss: 1.503586
INFO:root:Test accuracy: 0.98, loss: 1.478120
INFO:root:Train accuracy: 0.96, loss: 1.503976
INFO:root:Test accuracy: 0.98, loss: 1.477585
INFO:root:Train accuracy: 0.96, loss: 1.503044
INFO:root:Test accuracy: 0.98, loss: 1.477310
INFO:root:Train accuracy: 0.96, loss: 1.503383
INFO:root:Test accuracy: 0.98, loss: 1.477009
INFO:root:Train accuracy: 0.96, loss: 1.503551
INFO:root:Test accuracy: 0.98, loss: 1.476722
INFO:root:Train accuracy: 0.96, loss: 1.503528
INFO:root:Test accuracy: 0.99, loss: 1.476092
INFO:root:Train accuracy: 0.96, loss: 1.503223
INFO:root:Test accuracy: 0.98, loss: 1.476477
INFO:root:Train accuracy: 0.96, loss: 1.503446
INFO:root:Test accuracy: 0.98, loss: 1.478214
INFO:root:Train accuracy: 0.96, loss: 1.504661
INFO:root:Test accuracy: 0.98, loss: 1.476456
INFO:root:Train accuracy: 0.96, loss: 1.502467
INFO:root:Test accuracy: 0.98, loss: 1.477276
INFO:root:Train accuracy: 0.96, loss: 1.502548
INFO:root:Test accuracy: 0.98, loss: 1.476577
INFO:root:Train accuracy: 0.96, loss: 1.502522
INFO:root:Test accuracy: 0.98, loss: 1.476747
INFO:root:Train accuracy: 0.96, loss: 1.501370
INFO:root:Test accuracy: 0.98, loss: 1.476624
INFO:root:Train accuracy: 0.96, loss: 1.501600
INFO:root:Test accuracy: 0.98, loss: 1.476548
INFO:root:Train accuracy: 0.96, loss: 1.502250
INFO:root:Test accuracy: 0.99, loss: 1.475952
INFO:root:Train accuracy: 0.96, loss: 1.501107
INFO:root:Test accuracy: 0.99, loss: 1.475811
INFO:root:Train accuracy: 0.96, loss: 1.502061
INFO:root:Test accuracy: 0.99, loss: 1.475445
